signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,rule_id,code,score,name,industry
2025-07-14,2025-07-15,2025-09-03,49.4468,61.8085,37,止盈,25.0,24.85,25.717,-2.867,fixed_sl10_tp25_h40,000837,17.443,秦川机床,机床工具
2025-07-15,2025-07-16,2025-07-24,85.07,76.563,7,止损,-10.0,-10.15,0.874,-10.493,fixed_sl10_tp25_h40,002290,18.024,禾盛新材,家电零部件Ⅲ
2025-07-17,2025-07-18,2025-09-11,48.795,49.6284,40,到期,1.708,1.558,25.0,-7.28,fixed_sl10_tp25_h40,002929,19.446,润建股份,通信工程及服务
2025-07-21,2025-07-22,2025-09-15,11.995,11.5837,40,到期,-3.429,-3.579,2.721,-6.169,fixed_sl10_tp25_h40,600688,14.621,上海石化,炼油化工
2025-07-22,2025-07-23,2025-09-16,14.763,13.9739,40,到期,-5.345,-5.495,3.621,-8.448,fixed_sl10_tp25_h40,600279,21.552,重庆港,港口
2025-07-23,2025-07-24,2025-09-17,232.5825,230.3952,40,到期,-0.94,-1.09,15.125,-6.74,fixed_sl10_tp25_h40,002568,18.967,百润股份,其他酒类
2025-07-23,2025-07-24,2025-09-17,213.1928,231.7026,40,到期,8.682,8.532,14.729,-7.752,fixed_sl10_tp25_h40,000975,12.092,山金国际,黄金
2025-07-25,2025-07-28,2025-09-19,50.4622,50.0702,40,到期,-0.777,-0.927,20.194,-3.301,fixed_sl10_tp25_h40,002044,15.367,美年健康,医院
2025-07-25,2025-07-28,2025-09-17,166.0659,207.5824,38,止盈,25.0,24.85,27.614,-4.438,fixed_sl10_tp25_h40,603662,12.938,柯力传感,机械设备
2025-07-29,2025-07-30,2025-09-23,27.9753,25.1777,40,止损,-10.0,-10.15,17.226,-11.588,fixed_sl10_tp25_h40,002134,19.212,天津普林,印制电路板
2025-07-29,2025-07-30,2025-08-21,43.404,39.0636,17,止损,-10.0,-10.15,0.818,-10.424,fixed_sl10_tp25_h40,002989,19.364,中天精装,装修装饰Ⅲ
2025-07-29,2025-07-30,2025-09-23,11.2192,10.3562,40,到期,-7.692,-7.842,9.231,-9.077,fixed_sl10_tp25_h40,002291,15.326,遥望科技,营销代理
2025-07-30,2025-07-31,2025-09-24,21.8603,20.9797,40,到期,-4.028,-4.178,6.898,-7.503,fixed_sl10_tp25_h40,603619,19.538,中曼石油,油田服务
2025-08-04,2025-08-05,2025-09-29,29.6187,33.4763,40,到期,13.024,12.874,15.257,-7.24,fixed_sl10_tp25_h40,002785,22.21,万里石,其他建材Ⅲ
2025-08-05,2025-08-06,2025-09-15,225.1503,281.4379,29,止盈,25.0,24.85,37.383,-3.015,fixed_sl10_tp25_h40,001309,12.685,德明利,数字芯片设计
2025-08-06,2025-08-07,2025-08-28,137.578,171.9725,16,止盈,25.0,24.85,25.085,-1.802,fixed_sl10_tp25_h40,603360,14.98,百傲化学,农药
2025-08-06,2025-08-07,2025-09-04,83.6413,75.2771,21,止损,-10.0,-10.15,5.563,-11.489,fixed_sl10_tp25_h40,002992,16.881,宝明科技,LED
2025-08-06,2025-08-07,2025-09-12,61.2381,76.5476,27,止盈,25.0,24.85,25.125,-4.254,fixed_sl10_tp25_h40,002741,13.811,光华科技,电子化学品Ⅲ
2025-08-07,2025-08-08,2025-09-18,48.498,43.6482,30,止损,-10.0,-10.15,13.749,-10.88,fixed_sl10_tp25_h40,002383,14.98,合众思壮,军工电子Ⅲ
2025-08-07,2025-08-08,2025-09-29,26.5416,23.8874,37,止损,-10.0,-10.15,5.444,-10.029,fixed_sl10_tp25_h40,000859,19.492,国风新材,膜材料
2025-08-08,2025-08-11,2025-08-27,52.8207,66.0258,13,止盈,25.0,24.85,25.907,-1.925,fixed_sl10_tp25_h40,002194,21.813,武汉凡谷,通信网络设备及器件
2025-08-08,2025-08-11,2025-09-17,343.2689,429.0862,28,止盈,25.0,24.85,25.339,-1.961,fixed_sl10_tp25_h40,000006,15.844,深振业Ａ,住宅开发
2025-08-11,2025-08-12,2025-09-08,246.6666,308.3333,20,止盈,25.0,24.85,32.543,-2.119,fixed_sl10_tp25_h40,002555,14.665,三七互娱,游戏Ⅲ
2025-08-12,2025-08-13,2025-10-15,161.6157,183.3055,40,到期,13.421,13.271,15.368,-4.664,fixed_sl10_tp25_h40,601799,18.794,星宇股份,车身附件及饰件
2025-08-14,2025-08-15,2025-09-25,18.1438,22.6798,30,止盈,25.0,24.85,26.483,-2.315,fixed_sl10_tp25_h40,603758,21.35,秦安股份,底盘与发动机系统
2025-08-14,2025-08-15,2025-08-19,41.0364,51.2955,3,止盈,25.0,24.85,34.231,-0.354,fixed_sl10_tp25_h40,601519,15.612,大智慧,垂直应用软件
2025-08-15,2025-08-18,2025-08-20,139.5732,174.4665,3,止盈,25.0,24.85,27.157,0.0,fixed_sl10_tp25_h40,600990,11.226,四创电子,军工电子Ⅲ
2025-08-15,2025-08-18,2025-10-20,100.891,97.5533,40,到期,-3.308,-3.458,11.158,-4.565,fixed_sl10_tp25_h40,002970,14.085,锐明技术,其他计算机设备
2025-08-18,2025-08-19,2025-09-11,74.3409,92.9262,18,止盈,25.0,24.85,27.68,-1.12,fixed_sl10_tp25_h40,002467,16.739,二六三,通信应用增值服务
2025-08-18,2025-08-19,2025-09-04,43.8223,39.4401,13,止损,-10.0,-10.15,3.986,-11.372,fixed_sl10_tp25_h40,002376,12.309,新北洋,其他计算机设备
2025-08-18,2025-08-19,2025-09-15,46.4373,58.0466,20,止盈,25.0,24.85,25.868,-2.778,fixed_sl10_tp25_h40,000737,12.786,北方铜业,铜
2025-08-18,2025-08-19,2025-09-29,30.5866,27.528,30,止损,-10.0,-10.15,4.689,-10.703,fixed_sl10_tp25_h40,002449,13.668,国星光电,LED
2025-08-18,2025-08-19,2025-10-21,135.3732,125.6826,40,到期,-7.158,-7.308,12.609,-8.866,fixed_sl10_tp25_h40,002605,21.551,姚记科技,游戏Ⅲ
2025-08-18,2025-08-19,2025-10-17,55.2128,69.016,38,止盈,25.0,24.85,27.187,-6.191,fixed_sl10_tp25_h40,000600,16.949,建投能源,火力发电
2025-08-19,2025-08-20,2025-10-13,144.4202,180.5253,33,止盈,25.0,24.85,26.05,-2.221,fixed_sl10_tp25_h40,000819,14.337,岳阳兴长,其他石化
2025-08-19,2025-08-20,2025-10-22,36.8445,37.3515,40,到期,1.376,1.226,11.707,-9.368,fixed_sl10_tp25_h40,002255,21.286,海陆重工,火电设备
2025-08-19,2025-08-20,2025-10-22,12.2547,11.3662,40,到期,-7.25,-7.4,10.833,-8.75,fixed_sl10_tp25_h40,603212,22.456,赛伍技术,光伏辅材
2025-08-20,2025-08-21,2025-10-20,71.5247,64.3722,37,止损,-10.0,-10.15,9.367,-10.794,fixed_sl10_tp25_h40,605016,14.449,百龙创园,食品及饲料添加剂
2025-08-21,2025-08-22,2025-09-04,53.53,48.177,10,止损,-10.0,-10.15,7.854,-10.634,fixed_sl10_tp25_h40,000935,13.11,四川双马,资产管理
2025-08-21,2025-08-22,2025-10-24,53.6021,61.7368,40,到期,15.176,15.026,16.888,-3.864,fixed_sl10_tp25_h40,600236,17.087,桂冠电力,水力发电
2025-08-21,2025-08-22,2025-09-12,70.6101,63.5491,16,止损,-10.0,-10.15,0.965,-10.146,fixed_sl10_tp25_h40,600882,20.307,妙可蓝多,乳品
2025-08-21,2025-08-22,2025-09-04,46.8386,42.1548,10,止损,-10.0,-10.15,13.048,-13.164,fixed_sl10_tp25_h40,600589,12.659,大位科技,IT服务Ⅲ
2025-08-21,2025-08-22,2025-10-24,38.7978,41.1961,40,到期,6.182,6.032,13.85,-4.538,fixed_sl10_tp25_h40,603885,14.842,吉祥航空,航空运输
2025-08-21,2025-08-22,2025-10-24,41.1378,42.4769,40,到期,3.255,3.105,12.718,-1.06,fixed_sl10_tp25_h40,002867,19.697,周大生,钟表珠宝
2025-08-21,2025-08-22,2025-10-24,16.5089,15.6114,40,到期,-5.436,-5.586,2.971,-9.229,fixed_sl10_tp25_h40,600927,19.09,永安期货,期货
2025-08-22,2025-08-25,2025-09-18,9.5469,11.9337,19,止盈,25.0,24.85,29.419,-0.989,fixed_sl10_tp25_h40,601512,16.387,中新集团,产业地产
2025-08-22,2025-08-25,2025-10-27,89.4198,88.662,40,到期,-0.847,-0.997,10.464,-3.832,fixed_sl10_tp25_h40,603833,13.337,欧派家居,定制家居
2025-08-22,2025-08-25,2025-09-19,7.9063,7.1157,20,止损,-10.0,-10.15,6.491,-10.0,fixed_sl10_tp25_h40,001896,22.863,豫能控股,火力发电
2025-08-22,2025-08-25,2025-10-27,19.4627,18.3774,40,到期,-5.576,-5.726,3.668,-9.391,fixed_sl10_tp25_h40,603693,18.536,江苏新能,风力发电
2025-08-22,2025-08-25,2025-10-13,65.2305,58.7075,30,止损,-10.0,-10.15,11.102,-10.616,fixed_sl10_tp25_h40,002015,19.295,协鑫能科,热力服务
2025-08-22,2025-08-25,2025-10-13,28.0243,35.0304,30,止盈,25.0,24.85,25.972,-6.016,fixed_sl10_tp25_h40,603823,14.348,百合花,涂料油墨
2025-08-22,2025-08-25,2025-09-18,16.8796,21.0995,19,止盈,25.0,24.85,29.199,-4.393,fixed_sl10_tp25_h40,601908,22.46,京运通,光伏发电
2025-08-22,2025-08-25,2025-10-27,269.2952,268.3956,40,到期,-0.334,-0.484,3.007,-7.572,fixed_sl10_tp25_h40,000848,20.398,承德露露,软饮料
2025-08-22,2025-08-25,2025-10-27,21.5251,20.8363,40,到期,-3.2,-3.35,6.133,-9.333,fixed_sl10_tp25_h40,002218,23.05,拓日新能,光伏发电
2025-08-22,2025-08-25,2025-10-27,33.3172,31.3764,40,到期,-5.825,-5.975,2.589,-9.385,fixed_sl10_tp25_h40,000767,16.946,晋控电力,火力发电
2025-08-25,2025-08-26,2025-10-13,38.3591,34.5231,29,止损,-10.0,-10.15,23.123,-11.742,fixed_sl10_tp25_h40,002882,22.343,金龙羽,线缆部件及其他
2025-08-26,2025-08-27,2025-09-03,80.004,72.0036,6,止损,-10.0,-10.15,0.495,-10.485,fixed_sl10_tp25_h40,002292,17.449,奥飞娱乐,娱乐用品
2025-08-26,2025-08-27,2025-10-29,3.41,3.66,40,到期,7.331,7.181,10.557,-5.279,fixed_sl10_tp25_h40,601399,21.958,国机重装,能源及重型设备
2025-08-26,2025-08-27,2025-09-23,69.2754,62.3478,20,止损,-10.0,-10.15,0.785,-10.299,fixed_sl10_tp25_h40,600875,17.568,东方电气,综合电力设备商
2025-08-26,2025-08-27,2025-10-29,7.9438,9.6333,40,到期,21.269,21.119,21.269,-7.238,fixed_sl10_tp25_h40,601179,15.972,中国西电,输变电设备
2025-08-27,2025-08-28,2025-10-30,22.1652,20.634,40,到期,-6.908,-7.058,11.842,-7.237,fixed_sl10_tp25_h40,000785,12.253,居然智家,商业物业经营
2025-08-27,2025-08-28,2025-10-30,9.5087,10.6092,40,到期,11.573,11.423,14.54,-1.484,fixed_sl10_tp25_h40,601991,18.063,大唐发电,火力发电
2025-09-01,2025-09-02,2025-09-16,31.0077,27.9069,11,止损,-10.0,-10.15,0.512,-10.453,fixed_sl10_tp25_h40,600230,21.444,沧州大化,聚氨酯
2025-09-02,2025-09-03,2025-10-31,330.3429,297.3087,37,止损,-10.0,-10.15,10.151,-12.894,fixed_sl10_tp25_h40,002821,16.045,凯莱英,医疗研发外包
2025-09-15,2025-09-16,2025-11-18,59.947,58.3881,40,到期,-2.6,-2.75,3.783,-6.856,fixed_sl10_tp25_h40,600782,13.65,新钢股份,板材
2025-09-16,2025-09-17,2025-09-29,9.0376,8.1339,9,止损,-10.0,-10.15,0.265,-11.141,fixed_sl10_tp25_h40,000761,12.9,本钢板材,板材
2025-09-17,2025-09-18,2025-11-20,21.2153,24.1284,40,到期,13.731,13.581,21.194,-6.567,fixed_sl10_tp25_h40,000886,15.911,海南高速,高速公路
2025-09-17,2025-09-18,2025-11-18,43.5854,39.2268,38,止损,-10.0,-10.15,0.642,-11.405,fixed_sl10_tp25_h40,605296,13.977,神农集团,生猪养殖
2025-09-17,2025-09-18,2025-10-29,9.0987,11.3733,24,止盈,25.0,24.85,29.539,-8.672,fixed_sl10_tp25_h40,601015,14.214,陕西黑猫,焦炭Ⅲ
2025-09-17,2025-09-18,2025-10-13,17.109,21.3863,12,止盈,25.0,24.85,26.687,-7.059,fixed_sl10_tp25_h40,002941,17.438,新疆交建,基建市政工程
2025-09-18,2025-09-19,2025-10-13,57.7325,51.9592,11,止损,-10.0,-10.15,1.785,-11.487,fixed_sl10_tp25_h40,603776,13.809,永安行,摩托车
2025-09-18,2025-09-19,2025-11-21,6.4057,6.3777,40,到期,-0.437,-0.587,23.581,-9.607,fixed_sl10_tp25_h40,600569,15.187,安阳钢铁,板材
2025-09-18,2025-09-19,2025-09-26,179.907,161.9163,6,止损,-10.0,-10.15,4.074,-18.494,fixed_sl10_tp25_h40,002046,19.113,国机精工,磨具磨料
2025-09-19,2025-09-22,2025-10-27,99.656,124.5701,20,止盈,25.0,24.85,28.777,-7.486,fixed_sl10_tp25_h40,002497,13.769,雅化集团,民爆制品
2025-09-19,2025-09-22,2025-11-24,20.2072,24.1223,40,到期,19.375,19.225,19.375,-9.792,fixed_sl10_tp25_h40,002307,21.075,北新路桥,基建市政工程
2025-09-19,2025-09-22,2025-11-24,30.8806,29.6607,40,到期,-3.951,-4.101,13.457,-4.568,fixed_sl10_tp25_h40,601666,17.091,平煤股份,焦煤
2025-09-19,2025-09-22,2025-11-24,38.9799,41.4174,40,到期,6.253,6.103,13.399,-3.814,fixed_sl10_tp25_h40,603223,19.091,恒通股份,油品石化贸易
2025-09-22,2025-09-23,2025-10-09,151.9866,136.7879,7,止损,-10.0,-10.15,3.307,-12.177,fixed_sl10_tp25_h40,002444,14.35,巨星科技,其他通用设备
2025-09-22,2025-09-23,2025-11-20,73.8474,66.4626,37,止损,-10.0,-10.15,7.577,-11.228,fixed_sl10_tp25_h40,603596,12.763,伯特利,底盘与发动机系统
2025-09-23,2025-09-24,2025-10-13,67.4298,60.6869,8,止损,-10.0,-10.15,6.802,-11.484,fixed_sl10_tp25_h40,002068,17.34,黑猫股份,炭黑
2025-09-23,2025-09-24,2025-10-23,117.2069,105.4862,16,止损,-10.0,-10.15,7.911,-10.491,fixed_sl10_tp25_h40,603306,16.476,华懋科技,车身附件及饰件
2025-09-23,2025-09-24,2025-10-17,173.6145,156.2531,12,止损,-10.0,-10.15,9.365,-10.48,fixed_sl10_tp25_h40,600835,17.131,上海机电,楼宇设备
2025-09-23,2025-09-24,2025-10-30,1781.5526,1603.3973,21,止损,-10.0,-10.15,6.175,-10.155,fixed_sl10_tp25_h40,600605,20.299,汇通能源,商业物业经营
2025-09-23,2025-09-24,2025-11-26,7.1118,7.2832,40,到期,2.41,2.26,8.778,-2.754,fixed_sl10_tp25_h40,601665,17.285,齐鲁银行,城商行Ⅲ
2025-09-23,2025-09-24,2025-10-17,57.2559,51.5303,12,止损,-10.0,-10.15,5.0,-10.238,fixed_sl10_tp25_h40,600255,16.391,鑫科材料,其他金属新材料
2025-09-23,2025-09-24,2025-10-13,23.1152,28.894,8,止盈,25.0,24.85,26.81,-2.145,fixed_sl10_tp25_h40,600403,17.939,大有能源,动力煤
2025-09-23,2025-09-24,2025-10-23,82.0587,73.8528,16,止损,-10.0,-10.15,5.379,-10.6,fixed_sl10_tp25_h40,603267,13.99,鸿远电子,军工电子Ⅲ
2025-09-24,2025-09-25,2025-11-20,200.3478,180.313,35,止损,-10.0,-10.15,4.974,-10.353,fixed_sl10_tp25_h40,000066,14.551,中国长城,其他计算机设备
2025-09-25,2025-09-26,2025-10-30,46.7921,58.4901,19,止盈,25.0,24.85,26.022,-5.683,fixed_sl10_tp25_h40,002163,18.338,海南发展,装修装饰Ⅲ
2025-09-25,2025-09-26,2025-11-04,172.9282,155.6354,22,止损,-10.0,-10.15,5.821,-11.495,fixed_sl10_tp25_h40,000628,17.343,高新发展,房屋建设Ⅲ
2025-09-25,2025-09-26,2025-11-28,29.0858,28.1757,40,到期,-3.129,-3.279,7.301,-4.824,fixed_sl10_tp25_h40,600006,15.709,东风股份,商用载货车
2025-09-26,2025-09-29,2025-11-17,338.1629,304.3466,30,止损,-10.0,-10.15,6.429,-10.321,fixed_sl10_tp25_h40,000997,21.83,新 大 陆,其他计算机设备
2025-09-26,2025-09-29,2025-12-01,126.6088,142.2066,40,到期,12.32,12.17,23.918,-7.214,fixed_sl10_tp25_h40,002611,16.79,东方精工,印刷包装机械
2025-09-26,2025-09-29,2025-12-01,171.7756,177.3911,40,到期,3.269,3.119,24.811,-2.431,fixed_sl10_tp25_h40,002414,15.82,高德红外,军工电子Ⅲ
2025-09-26,2025-09-29,2025-10-13,60.8509,54.7658,5,止损,-10.0,-10.15,2.169,-10.561,fixed_sl10_tp25_h40,001339,18.926,智微智能,其他计算机设备
2025-09-26,2025-09-29,2025-12-01,46.4263,46.881,40,到期,0.98,0.83,8.459,-7.124,fixed_sl10_tp25_h40,002373,14.283,千方科技,IT服务Ⅲ
2025-09-26,2025-09-29,2025-10-23,35.845,32.2605,13,止损,-10.0,-10.15,5.736,-10.805,fixed_sl10_tp25_h40,603063,20.604,禾望电气,风电零部件
2025-09-26,2025-09-29,2025-10-24,22.714,28.3925,14,止盈,25.0,24.85,31.214,-3.179,fixed_sl10_tp25_h40,000592,14.731,平潭发展,林业Ⅲ
2025-09-29,2025-09-30,2025-10-13,19.7149,17.7435,4,止损,-10.0,-10.15,1.196,-10.762,fixed_sl10_tp25_h40,600841,19.93,动力新科,底盘与发动机系统
2025-09-29,2025-09-30,2025-11-17,12.9245,11.632,29,止损,-10.0,-10.15,14.538,-10.084,fixed_sl10_tp25_h40,601609,24.125,金田股份,铜
2025-09-29,2025-09-30,2025-12-02,11.6695,12.8344,40,到期,9.982,9.832,15.762,-3.327,fixed_sl10_tp25_h40,600901,14.178,江苏金租,租赁
2025-09-29,2025-09-30,2025-12-02,29.1313,30.8639,40,到期,5.948,5.798,20.766,-5.242,fixed_sl10_tp25_h40,601890,17.418,亚星锚链,航海装备Ⅲ
2025-09-29,2025-09-30,2025-11-24,38.7261,34.8535,34,止损,-10.0,-10.15,0.455,-10.682,fixed_sl10_tp25_h40,002221,21.786,东华能源,其他石化
2025-09-30,2025-10-09,2025-11-21,45.6008,57.001,32,止盈,25.0,24.85,32.392,-7.392,fixed_sl10_tp25_h40,600343,15.864,航天动力,其他通用设备
2025-09-30,2025-10-09,2025-10-16,65.0719,58.5647,6,止损,-10.0,-10.15,3.115,-10.383,fixed_sl10_tp25_h40,603918,24.047,金桥信息,IT服务Ⅲ
2025-09-30,2025-10-09,2025-11-19,71.6591,64.4932,30,止损,-10.0,-10.15,5.0,-11.75,fixed_sl10_tp25_h40,603701,13.426,德宏股份,底盘与发动机系统
2025-10-09,2025-10-10,2025-12-04,31.6696,31.025,40,到期,-2.035,-2.185,9.566,-5.495,fixed_sl10_tp25_h40,600523,18.112,贵航股份,其他汽车零部件
2025-10-09,2025-10-10,2025-11-04,41.7439,52.1799,18,止盈,25.0,24.85,35.688,-3.327,fixed_sl10_tp25_h40,002922,15.094,伊戈尔,其他电子Ⅲ
2025-10-09,2025-10-10,2025-11-05,104.8058,131.0072,19,止盈,25.0,24.85,26.187,-0.153,fixed_sl10_tp25_h40,000567,15.437,海德股份,资产管理
2025-10-10,2025-10-13,2025-11-11,49.0677,61.3347,22,止盈,25.0,24.85,26.044,-3.827,fixed_sl10_tp25_h40,002733,16.003,雄韬股份,蓄电池及其他电池
2025-10-10,2025-10-13,2025-11-05,32.6396,40.7994,18,止盈,25.0,24.85,29.612,-1.514,fixed_sl10_tp25_h40,002639,14.956,雪人集团,制冷空调设备
2025-10-10,2025-10-13,2025-12-02,70.5095,63.4586,37,止损,-10.0,-10.15,5.462,-10.756,fixed_sl10_tp25_h40,002543,15.61,万和电气,卫浴电器
2025-10-10,2025-10-13,2025-11-21,92.7788,83.5009,30,止损,-10.0,-10.15,17.685,-10.359,fixed_sl10_tp25_h40,600206,15.792,有研新材,半导体材料
2025-10-10,2025-10-13,2025-10-23,21.9481,19.7533,9,止损,-10.0,-10.15,4.414,-11.152,fixed_sl10_tp25_h40,603712,17.529,七一二,军工电子Ⅲ
2025-10-10,2025-10-13,2025-12-05,80.351,77.2606,40,到期,-3.846,-3.996,3.59,-6.923,fixed_sl10_tp25_h40,600061,14.776,国投资本,金融控股
2025-10-13,2025-10-14,2025-11-14,67.9676,61.1708,24,止损,-10.0,-10.15,2.143,-10.275,fixed_sl10_tp25_h40,600482,13.977,中国动力,其他电源设备Ⅲ
2025-10-13,2025-10-14,2025-12-08,98.4776,93.3751,40,到期,-5.181,-5.331,3.472,-7.306,fixed_sl10_tp25_h40,002777,12.378,久远银海,IT服务Ⅲ
2025-10-13,2025-10-14,2025-12-08,37.3176,35.601,40,到期,-4.6,-4.75,1.55,-8.05,fixed_sl10_tp25_h40,000738,14.582,航发控制,航空装备Ⅲ
2025-10-14,2025-10-15,2025-12-09,57.1569,62.2576,40,到期,8.924,8.774,24.205,-7.552,fixed_sl10_tp25_h40,600685,16.533,中船防务,航海装备Ⅲ
2025-10-14,2025-10-15,2025-12-09,42.7378,44.5602,40,到期,4.264,4.114,8.666,-4.127,fixed_sl10_tp25_h40,002440,14.586,闰土股份,纺织化学制品
2025-10-14,2025-10-15,2025-12-09,13.8106,12.9043,40,到期,-6.562,-6.712,4.167,-8.229,fixed_sl10_tp25_h40,601555,11.371,东吴证券,证券Ⅲ
2025-10-14,2025-10-15,2025-11-05,78.6061,70.7455,16,止损,-10.0,-10.15,2.685,-10.691,fixed_sl10_tp25_h40,605123,14.167,派克新材,航空装备Ⅲ
2025-10-14,2025-10-15,2025-11-20,68.7112,61.8401,27,止损,-10.0,-10.15,0.357,-10.933,fixed_sl10_tp25_h40,600129,15.91,太极集团,中药Ⅲ
2025-10-14,2025-10-15,2025-12-09,214.0294,222.1413,40,到期,3.79,3.64,6.851,-0.729,fixed_sl10_tp25_h40,000598,15.942,兴蓉环境,水务及水治理
2025-10-14,2025-10-15,2025-12-09,65.3548,68.4805,40,到期,4.783,4.633,10.217,-3.043,fixed_sl10_tp25_h40,600320,14.507,振华重工,能源及重型设备
2025-10-14,2025-10-15,2025-12-09,32.361,40.4513,40,止盈,25.0,24.85,26.775,-0.736,fixed_sl10_tp25_h40,002967,18.19,广电计量,检测服务
2025-10-15,2025-10-16,2025-12-10,175.8562,188.0896,40,到期,6.957,6.807,8.495,-4.348,fixed_sl10_tp25_h40,002151,14.555,北斗星通,军工电子Ⅲ
2025-10-15,2025-10-16,2025-12-10,75.9413,81.0274,40,到期,6.697,6.547,7.275,-2.309,fixed_sl10_tp25_h40,600757,16.513,长江传媒,教育出版
2025-10-15,2025-10-16,2025-12-10,15.8978,15.4549,40,到期,-2.786,-2.936,3.0,-4.0,fixed_sl10_tp25_h40,603213,14.089,镇洋发展,氯碱
2025-10-15,2025-10-16,2025-11-25,27.4053,34.2566,29,止盈,25.0,24.85,26.993,-4.348,fixed_sl10_tp25_h40,002413,20.507,雷科防务,军工电子Ⅲ
2025-10-16,2025-10-17,2025-11-10,634.3534,792.9418,17,止盈,25.0,24.85,25.447,-6.515,fixed_sl10_tp25_h40,600118,11.049,中国卫星,航天装备Ⅲ
2025-10-16,2025-10-17,2025-11-21,79.9343,71.9409,26,止损,-10.0,-10.15,8.824,-10.428,fixed_sl10_tp25_h40,600864,14.543,哈投股份,证券Ⅲ
2025-10-16,2025-10-17,2025-12-11,12.6804,12.9115,40,到期,1.822,1.672,8.789,-1.393,fixed_sl10_tp25_h40,601577,13.287,长沙银行,城商行Ⅲ
2025-10-16,2025-10-17,2025-12-11,28.3859,29.1934,40,到期,2.845,2.695,6.565,-1.751,fixed_sl10_tp25_h40,600350,16.943,山东高速,高速公路
2025-10-16,2025-10-17,2025-12-04,271.3753,244.2378,35,止损,-10.0,-10.15,7.654,-12.819,fixed_sl10_tp25_h40,600764,20.245,中国海防,航海装备Ⅲ
2025-10-16,2025-10-17,2025-11-13,68.6652,85.8315,20,止盈,25.0,24.85,25.662,-0.457,fixed_sl10_tp25_h40,600773,16.573,西藏城投,住宅开发
2025-10-17,2025-10-20,2025-12-12,8.0231,7.7751,40,到期,-3.091,-3.241,4.545,-3.091,fixed_sl10_tp25_h40,601528,12.999,瑞丰银行,农商行Ⅲ
2025-10-17,2025-10-20,2025-12-12,10.7177,10.4518,40,到期,-2.481,-2.631,3.435,-3.053,fixed_sl10_tp25_h40,603323,11.744,苏农银行,农商行Ⅲ
2025-10-17,2025-10-20,2025-12-12,59.5273,69.5852,40,到期,16.896,16.746,16.896,-5.801,fixed_sl10_tp25_h40,002438,14.892,江苏神通,金属制品
2025-10-17,2025-10-20,2025-12-12,18.8853,18.3239,40,到期,-2.973,-3.123,3.646,-8.357,fixed_sl10_tp25_h40,002946,15.503,新乳业,乳品
2025-10-20,2025-10-21,2025-11-04,41.7315,37.5583,11,止损,-10.0,-10.15,2.58,-10.025,fixed_sl10_tp25_h40,002393,16.825,力生制药,化学制剂
2025-10-20,2025-10-21,2025-12-15,20.5819,19.9766,40,到期,-2.941,-3.091,9.276,-4.299,fixed_sl10_tp25_h40,600020,15.979,中原高速,高速公路
2025-10-20,2025-10-21,2025-12-15,12.0632,11.9826,40,到期,-0.668,-0.818,4.674,-1.669,fixed_sl10_tp25_h40,601997,16.518,贵阳银行,城商行Ⅲ
2025-10-20,2025-10-21,2025-12-15,31.2895,31.1885,40,到期,-0.323,-0.473,6.132,-0.876,fixed_sl10_tp25_h40,002275,20.94,桂林三金,中药Ⅲ
2025-10-20,2025-10-21,2025-12-15,3.9286,3.7714,40,到期,-4.0,-4.15,2.462,-4.308,fixed_sl10_tp25_h40,002958,16.762,青农商行,农商行Ⅲ
2025-10-20,2025-10-21,2025-11-03,16.7049,20.8812,10,止盈,25.0,24.85,28.433,-1.166,fixed_sl10_tp25_h40,605365,14.959,立达信,照明设备Ⅲ
2025-10-20,2025-10-21,2025-12-15,25.9282,29.3303,40,到期,13.121,12.971,24.056,-0.795,fixed_sl10_tp25_h40,000595,15.804,新能股份,风力发电
2025-10-20,2025-10-21,2025-12-15,22.7918,22.9413,40,到期,0.656,0.506,11.549,-2.1,fixed_sl10_tp25_h40,601886,14.051,江河集团,装修装饰Ⅲ
2025-10-20,2025-10-21,2025-12-15,4.3936,4.2571,40,到期,-3.108,-3.258,3.097,-4.063,fixed_sl10_tp25_h40,001213,17.415,中铁特货,铁路运输
2025-10-20,2025-10-21,2025-12-15,167.1271,155.9387,40,到期,-6.695,-6.845,3.556,-7.531,fixed_sl10_tp25_h40,600717,19.36,天津港,港口
2025-10-20,2025-10-21,2025-12-15,57.0927,54.3257,40,到期,-4.847,-4.997,3.15,-5.574,fixed_sl10_tp25_h40,000719,16.39,中原传媒,大众出版
2025-10-20,2025-10-21,2025-12-15,59.1915,55.6991,40,到期,-5.9,-6.05,6.505,-7.337,fixed_sl10_tp25_h40,600449,16.968,宁夏建材,水泥制造
2025-10-20,2025-10-21,2025-12-15,47.9925,51.8455,40,到期,8.028,7.878,11.098,-1.299,fixed_sl10_tp25_h40,002051,14.714,中工国际,国际工程
2025-10-20,2025-10-21,2025-12-15,52.607,50.4111,40,到期,-4.174,-4.324,13.179,-4.642,fixed_sl10_tp25_h40,600551,20.959,时代出版,大众出版
2025-10-21,2025-10-22,2025-12-16,39.3146,37.2009,40,到期,-5.376,-5.526,7.258,-5.914,fixed_sl10_tp25_h40,600664,14.988,哈药股份,化学制剂
2025-10-21,2025-10-22,2025-12-16,103.9024,99.1796,40,到期,-4.545,-4.695,2.338,-4.935,fixed_sl10_tp25_h40,600720,16.879,XD中交设,工程咨询服务Ⅲ
