signal_date,entry_date,exit_date,entry,exit,hold_days,exit_reason,raw_ret%,net_ret%,mfe%,mae%,armed,code,soft,hard,name,industry
2026-05-15,2026-05-18,2026-05-27,15.7129,17.1045,8,到期,8.856,8.706,14.76,-1.476,False,000727,0.81,1.0,冠捷科技,面板
2026-05-15,2026-05-18,2026-05-19,32.9677,31.9787,2,止损,-3.0,-3.15,1.236,-3.707,False,600135,0.789,1.0,乐凯胶片,膜材料
2026-05-15,2026-05-18,2026-05-22,41.9485,40.6901,5,止损,-3.0,-3.15,7.33,-4.188,False,000509,0.775,1.0,华塑控股,面板
2026-05-18,2026-05-19,2026-05-21,32.0068,31.0466,3,止损,-3.0,-3.15,1.701,-3.145,False,002899,1.0,0.87,英派斯,娱乐用品
2026-05-18,2026-05-19,2026-05-25,47.7525,46.32,5,止损,-3.0,-3.15,1.437,-3.817,False,002299,0.797,1.0,圣农发展,肉鸡养殖
2026-05-18,2026-05-19,2026-05-28,97.751,101.8138,8,到期,4.156,4.006,14.983,-0.747,False,603337,0.807,1.0,杰克科技,纺织服装设备
2026-05-18,2026-05-19,2026-05-20,17.5027,16.9776,2,止损,-3.0,-3.15,1.074,-3.719,False,603135,0.811,1.0,中重科技,能源及重型设备
2026-05-18,2026-05-19,2026-05-19,161.6437,156.7944,1,止损,-3.0,-3.15,0.347,-7.135,False,603296,0.89,1.0,华勤技术,消费电子零部件及组装
2026-05-18,2026-05-19,2026-05-25,61.5079,70.734,5,止盈,15.0,14.85,23.415,-2.72,False,603800,0.91,1.0,洪田股份,能源及重型设备
2026-05-18,2026-05-19,2026-05-20,177.0963,171.7834,2,止损,-3.0,-3.15,4.548,-3.479,False,601799,0.816,1.0,星宇股份,车身附件及饰件
2026-05-19,2026-05-20,2026-05-25,57.5757,55.8485,4,止损,-3.0,-3.15,3.463,-5.866,False,001317,0.784,1.0,三羊马,铁路运输
2026-05-19,2026-05-20,2026-05-21,75.1879,72.9323,2,止损,-3.0,-3.15,2.0,-6.667,False,603217,0.906,1.0,元利科技,其他化学制品
2026-05-19,2026-05-20,2026-05-21,73.5956,71.3878,2,止损,-3.0,-3.15,0.439,-5.848,False,002161,0.802,1.0,远 望 谷,其他电子Ⅲ
2026-05-19,2026-05-20,2026-05-21,37.0568,35.9451,2,止损,-3.0,-3.15,3.718,-3.91,False,002815,0.884,1.0,崇达技术,印制电路板
2026-05-19,2026-05-20,2026-05-25,63.7639,61.851,4,止损,-3.0,-3.15,9.488,-4.301,False,603978,0.796,1.0,深圳新星,其他金属新材料
2026-05-19,2026-05-20,2026-05-28,101.3659,98.3249,7,止损,-3.0,-3.15,10.848,-3.07,False,001212,0.774,1.0,中旗新材,其他建材Ⅲ
2026-05-19,2026-05-20,2026-05-27,149.5692,172.0046,6,止盈,15.0,14.85,17.16,-2.304,False,000969,0.774,1.0,安泰科技,其他金属新材料
2026-05-19,2026-05-20,2026-05-20,44.7014,43.3604,1,止损,-3.0,-3.15,0.0,-5.354,False,605286,0.89,0.87,同力天启,楼宇设备
2026-05-19,2026-05-20,2026-05-26,36.4788,41.9506,4,止盈,15.0,14.85,19.404,-0.672,False,002693,0.9,1.0,双成药业,化学制剂
2026-05-19,2026-05-20,2026-05-20,109.8866,106.59,1,止损,-3.0,-3.15,0.0,-4.628,False,600367,0.724,0.87,红星发展,无机盐
2026-05-19,2026-05-20,2026-05-29,41.5357,42.6808,8,到期,2.757,2.607,11.442,-0.604,False,002870,0.81,1.0,香山股份,汽车电子电气系统
2026-05-19,2026-05-20,2026-05-20,62.9735,61.0843,1,止损,-3.0,-3.15,0.136,-5.457,False,002358,0.775,0.87,森源电气,输变电设备
2026-05-19,2026-05-20,2026-05-21,29.4698,28.5857,2,止损,-3.0,-3.15,2.877,-3.288,False,600284,0.798,1.0,浦东建设,基建市政工程
2026-05-19,2026-05-20,2026-05-20,41.532,40.286,1,止损,-3.0,-3.15,0.0,-4.111,False,002698,0.796,1.0,博实股份,机器人
2026-05-19,2026-05-20,2026-05-20,139.9992,135.7992,1,止损,-3.0,-3.15,0.0,-3.529,False,000819,0.808,1.0,岳阳兴长,其他石化
2026-05-19,2026-05-20,2026-05-21,99.3046,96.3255,2,止损,-3.0,-3.15,2.008,-6.36,False,002531,0.792,1.0,天顺风能,风电零部件
2026-05-20,2026-05-21,2026-06-01,68.2189,69.9816,8,到期,2.584,2.434,13.695,-1.809,False,600592,0.784,1.0,龙溪股份,金属制品
2026-05-20,2026-05-21,2026-05-21,5.5351,5.3691,1,止损,-3.0,-3.15,0.734,-6.239,False,601096,0.797,0.87,宏盛华源,钢结构
2026-05-20,2026-05-21,2026-05-21,19.4593,18.8755,1,止损,-3.0,-3.15,2.439,-4.336,False,002426,0.791,1.0,胜利精密,消费电子零部件及组装
2026-05-20,2026-05-21,2026-05-21,26.1288,25.3449,1,止损,-3.0,-3.15,2.439,-3.136,False,600556,0.884,1.0,天下秀,营销代理
2026-05-20,2026-05-21,2026-05-21,11.8021,11.448,1,止损,-3.0,-3.15,1.63,-3.958,False,601086,0.797,1.0,国芳集团,百货
2026-05-20,2026-05-21,2026-05-21,35.2953,34.2364,1,止损,-3.0,-3.15,0.0,-6.207,False,603887,0.8,1.0,城地香江,IT服务Ⅲ
2026-05-20,2026-05-21,2026-05-25,231.7708,266.5365,3,止盈,15.0,14.85,17.766,-0.684,False,600114,0.891,1.0,东睦股份,金属制品
2026-05-20,2026-05-21,2026-05-25,53.2216,51.625,3,止损,-3.0,-3.15,6.171,-5.789,False,605077,0.796,1.0,华康股份,食品及饲料添加剂
2026-05-20,2026-05-21,2026-05-25,23.8986,27.4834,3,止盈,15.0,14.85,15.767,0.0,False,603958,0.794,1.0,哈森股份,鞋帽及其他
2026-05-20,2026-05-21,2026-06-01,46.026,46.026,8,到期,0.0,-0.15,9.043,-2.736,False,000922,0.781,1.0,佳电股份,电机Ⅲ
2026-05-20,2026-05-21,2026-05-21,26.6565,25.8568,1,止损,-3.0,-3.15,0.302,-6.425,False,603660,0.797,0.87,苏州科达,其他计算机设备
2026-05-20,2026-05-21,2026-05-21,48.7199,47.2583,1,止损,-3.0,-3.15,0.759,-9.105,False,002957,0.796,1.0,科瑞技术,工控设备
2026-05-20,2026-05-21,2026-05-28,192.3748,186.6036,6,止损,-3.0,-3.15,5.761,-3.69,False,002139,0.796,1.0,拓邦股份,消费电子零部件及组装
2026-05-20,2026-05-21,2026-05-21,65.358,63.3972,1,止损,-3.0,-3.15,0.582,-6.189,False,601877,0.797,0.87,正泰电器,配电设备
2026-05-21,2026-05-22,2026-05-26,5.4376,5.2744,3,止损,-3.0,-3.15,0.779,-4.675,False,600959,0.796,1.0,江苏有线,电视广播Ⅲ
2026-05-21,2026-05-22,2026-05-22,34.495,33.4601,1,止损,-3.0,-3.15,1.246,-3.738,False,002127,0.794,1.0,南极电商,电商服务
2026-05-21,2026-05-22,2026-05-27,100.7576,97.7349,4,止损,-3.0,-3.15,0.612,-4.383,False,001914,0.796,1.0,招商积余,物业管理
2026-05-21,2026-05-22,2026-05-25,9.9652,9.6663,2,止损,-3.0,-3.15,0.667,-3.111,False,002939,0.814,1.0,长城证券,证券Ⅲ
2026-05-21,2026-05-22,2026-06-01,43.9355,42.6174,7,止损,-3.0,-3.15,2.92,-4.623,False,600496,0.906,1.0,精工钢构,钢结构
2026-05-21,2026-05-22,2026-06-02,104.9279,112.7648,8,到期,7.469,7.319,10.041,-1.577,False,600458,0.781,0.87,时代新材,综合Ⅲ
2026-05-21,2026-05-22,2026-05-25,17.2051,16.6889,2,止损,-3.0,-3.15,0.875,-3.79,False,600860,0.802,1.0,京城股份,金属制品
2026-05-21,2026-05-22,2026-06-01,81.9464,94.2384,7,止盈,15.0,14.85,15.182,-1.168,False,600780,0.802,1.0,通宝能源,火力发电
2026-05-21,2026-05-22,2026-05-22,28.1965,27.3506,1,止损,-3.0,-3.15,0.212,-4.025,False,000665,0.796,1.0,湖北广电,电视广播Ⅲ
2026-05-21,2026-05-22,2026-05-25,27.4392,26.616,2,止损,-3.0,-3.15,2.369,-3.691,False,603219,0.816,1.0,富佳股份,清洁小家电
2026-05-21,2026-05-22,2026-05-27,18.8352,18.2702,4,止损,-3.0,-3.15,2.168,-3.794,False,002662,0.816,1.0,峰璟股份,车身附件及饰件
2026-05-21,2026-05-22,2026-05-27,40.1914,38.9857,4,止损,-3.0,-3.15,8.553,-3.947,False,600400,0.801,1.0,红豆股份,非运动服装
2026-05-21,2026-05-22,2026-05-22,54.1763,52.551,1,止损,-3.0,-3.15,1.745,-3.093,False,002443,0.807,1.0,金洲管道,特钢Ⅲ
2026-05-21,2026-05-22,2026-05-26,61.7242,59.8724,3,止损,-3.0,-3.15,0.385,-4.359,False,002292,0.902,1.0,奥飞娱乐,娱乐用品
2026-05-21,2026-05-22,2026-05-25,35.077,34.0247,2,止损,-3.0,-3.15,0.557,-3.465,False,603927,0.796,1.0,中科软,垂直应用软件
2026-05-22,2026-05-25,2026-05-25,48.3461,46.8958,1,止损,-3.0,-3.15,1.068,-3.429,False,603165,0.79,1.0,荣晟环保,大宗用纸
2026-05-22,2026-05-25,2026-05-28,30.5373,29.6212,4,止损,-3.0,-3.15,5.619,-5.048,False,601519,0.89,1.0,大智慧,垂直应用软件
2026-05-22,2026-05-25,2026-06-03,29.5879,28.7002,8,止损,-3.0,-3.15,7.17,-4.856,False,603057,0.807,1.0,紫燕食品,熟食
2026-05-22,2026-05-25,2026-05-26,58.4403,56.6871,2,止损,-3.0,-3.15,0.785,-4.712,False,002434,0.801,1.0,万里扬,底盘与发动机系统
2026-05-25,2026-05-26,2026-05-26,34.4415,33.4082,1,止损,-3.0,-3.15,0.0,-4.585,False,002997,0.79,1.0,瑞鹄模具,其他汽车零部件
2026-05-25,2026-05-26,2026-05-26,739.1037,716.9306,1,止损,-3.0,-3.15,4.244,-3.14,False,000559,0.81,1.0,万向钱潮,底盘与发动机系统
2026-05-25,2026-05-26,2026-05-26,94.8428,91.9975,1,止损,-3.0,-3.15,2.52,-3.328,False,603416,0.91,1.0,信捷电气,机器人
2026-05-25,2026-05-26,2026-05-26,136.6344,132.5353,1,止损,-3.0,-3.15,2.93,-4.236,False,002009,0.808,0.87,天奇股份,其他专用设备
2026-05-25,2026-05-26,2026-05-26,34.1019,33.0788,1,止损,-3.0,-3.15,2.252,-3.054,False,002988,0.796,1.0,豪美新材,铝
2026-05-25,2026-05-26,2026-05-26,200.8334,194.8084,1,止损,-3.0,-3.15,0.441,-4.079,False,603297,0.814,1.0,永新光学,光学元件
2026-05-25,2026-05-26,2026-05-29,50.8738,49.3476,4,止损,-3.0,-3.15,6.375,-4.656,False,603610,0.796,1.0,麒盛科技,成品家居
2026-05-25,2026-05-26,2026-05-27,30.9788,30.0495,2,止损,-3.0,-3.15,1.166,-4.969,False,601965,0.807,1.0,中国汽研,检测服务
2026-05-26,2026-05-27,2026-05-27,71.0699,68.9378,1,止损,-3.0,-3.15,1.031,-8.072,False,002664,0.8,1.0,信质集团,汽车电子电气系统
2026-05-26,2026-05-27,2026-05-27,48.4194,46.9668,1,止损,-3.0,-3.15,0.073,-5.301,False,603703,0.784,1.0,盛洋科技,LED
2026-05-26,2026-05-27,2026-05-28,37.4421,36.3189,2,止损,-3.0,-3.15,5.348,-3.636,False,002405,0.801,1.0,四维图新,垂直应用软件
2026-05-26,2026-05-27,2026-05-27,217.8121,211.2778,1,止损,-3.0,-3.15,1.686,-5.447,False,603179,0.721,1.0,新泉股份,汽车电子电气系统
2026-05-26,2026-05-27,2026-05-27,84.4458,81.9124,1,止损,-3.0,-3.15,1.664,-3.487,False,002284,0.775,1.0,亚太股份,底盘与发动机系统
2026-05-26,2026-05-27,2026-05-27,131.4426,127.4993,1,止损,-3.0,-3.15,1.296,-3.024,False,002249,0.792,1.0,大洋电机,电机Ⅲ
2026-05-26,2026-05-27,2026-05-28,24.875,24.1287,2,止损,-3.0,-3.15,2.188,-3.063,False,603928,0.797,1.0,兴业股份,合成树脂
2026-05-26,2026-05-27,2026-06-02,95.9664,93.0874,5,止损,-3.0,-3.15,3.776,-3.833,False,600131,0.807,1.0,国网信通,IT服务Ⅲ
2026-05-26,2026-05-27,2026-06-05,48.407,46.9548,8,止损,-3.0,-3.15,6.571,-4.247,False,002026,0.796,1.0,山东威达,金属制品
2026-05-26,2026-05-27,2026-05-27,55.2638,53.6059,1,止损,-3.0,-3.15,2.625,-4.146,False,603626,0.807,1.0,科森科技,消费电子零部件及组装
2026-05-26,2026-05-27,2026-05-27,26.9553,26.1466,1,止损,-3.0,-3.15,2.042,-3.006,False,603915,0.906,1.0,国茂股份,金属制品
2026-05-27,2026-05-28,2026-06-01,12.0345,11.6735,3,止损,-3.0,-3.15,0.7,-3.081,False,002797,0.89,1.0,第一创业,证券Ⅲ
2026-05-27,2026-05-28,2026-05-28,52.6156,51.0371,1,止损,-3.0,-3.15,2.407,-3.063,False,002860,0.9,1.0,星帅尔,家电零部件Ⅲ
2026-05-27,2026-05-28,2026-05-28,206.6563,200.4566,1,止损,-3.0,-3.15,0.678,-4.407,False,000685,0.89,1.0,中山公用,水务及水治理
2026-05-27,2026-05-28,2026-05-29,57.8199,56.0853,2,止损,-3.0,-3.15,1.562,-4.93,False,002937,0.775,1.0,兴瑞科技,汽车电子电气系统
2026-05-27,2026-05-28,2026-06-01,38.4426,37.2893,3,止损,-3.0,-3.15,4.122,-3.856,False,000881,0.796,1.0,中广核技,其他化学制品
2026-05-27,2026-05-28,2026-05-28,87.4497,84.8262,1,止损,-3.0,-3.15,0.0,-3.902,False,603666,0.8,1.0,亿嘉和,机器人
2026-05-27,2026-05-28,2026-06-04,461.7393,447.8872,6,止损,-3.0,-3.15,5.55,-3.539,False,000933,0.784,1.0,神火股份,铝
2026-05-27,2026-05-28,2026-05-29,30.5016,35.0769,2,止盈,15.0,14.85,15.591,0.0,False,603977,0.9,1.0,国泰集团,民爆制品
2026-05-27,2026-05-28,2026-05-28,30.9094,29.9822,1,止损,-3.0,-3.15,1.893,-5.422,False,001207,1.0,1.0,联科科技,炭黑
2026-05-27,2026-05-28,2026-05-29,54.553,52.9165,2,止损,-3.0,-3.15,2.148,-6.027,False,002876,0.89,1.0,三利谱,面板
2026-05-27,2026-05-28,2026-06-02,20.2948,19.686,4,止损,-3.0,-3.15,1.626,-4.472,False,002607,0.792,1.0,中公教育,培训教育
2026-05-27,2026-05-28,2026-05-29,21.8954,21.2385,2,止损,-3.0,-3.15,1.546,-5.258,False,603012,0.79,1.0,创力集团,能源及重型设备
2026-05-27,2026-05-28,2026-06-01,73.659,71.4492,3,止损,-3.0,-3.15,3.97,-4.348,False,600586,0.781,0.87,金晶科技,玻璃制造
2026-05-27,2026-05-28,2026-06-02,36.7327,35.6307,4,止损,-3.0,-3.15,4.537,-4.427,False,603072,0.79,1.0,天和磁材,磁性材料
2026-05-27,2026-05-28,2026-05-28,61.0837,59.2512,1,止损,-3.0,-3.15,6.525,-3.191,False,002125,0.908,1.0,湘潭电化,电池化学品
2026-05-27,2026-05-28,2026-05-28,51.4025,49.8605,1,止损,-3.0,-3.15,0.188,-3.106,False,601137,0.812,1.0,博威合金,其他金属新材料
2026-05-27,2026-05-28,2026-06-01,50.8808,49.3544,3,止损,-3.0,-3.15,2.394,-3.315,False,002010,0.796,1.0,传化智联,公路货运
2026-05-28,2026-05-29,2026-05-29,133.3243,129.3246,1,止损,-3.0,-3.15,0.975,-4.681,False,000819,0.906,1.0,岳阳兴长,其他石化
2026-05-28,2026-05-29,2026-05-29,128.7105,124.8492,1,止损,-3.0,-3.15,2.337,-3.923,False,000612,0.81,1.0,焦作万方,铝
2026-05-28,2026-05-29,2026-06-09,92.0299,89.269,8,止损,-3.0,-3.15,13.542,-4.096,False,000799,0.807,1.0,酒鬼酒,白酒Ⅲ
2026-05-29,2026-06-01,2026-06-10,40.4847,44.0276,8,到期,8.751,8.601,10.366,-0.569,False,000795,0.79,1.0,英洛华,磁性材料
2026-05-29,2026-06-01,2026-06-01,14.7498,14.3073,1,止损,-3.0,-3.15,1.038,-10.311,False,605055,0.72,0.87,迎丰股份,印染
2026-05-29,2026-06-01,2026-06-03,28.8776,28.0113,3,止损,-3.0,-3.15,3.663,-3.505,False,603882,0.796,1.0,金域医学,诊断服务
2026-06-01,2026-06-02,2026-06-03,73.717,84.7746,2,止盈,15.0,14.85,17.033,-1.438,False,000582,0.81,1.0,北部湾港,港口
2026-06-01,2026-06-02,2026-06-02,17.5779,17.0506,1,止损,-3.0,-3.15,0.0,-3.133,False,002928,0.9,1.0,华夏航空,航空运输
2026-06-02,2026-06-03,2026-06-03,23.4656,22.7617,1,止损,-3.0,-3.15,0.311,-3.065,False,605011,0.72,1.0,杭州热电,热力服务
2026-06-02,2026-06-03,2026-06-04,60.3659,58.5549,2,止损,-3.0,-3.15,3.001,-3.257,False,603038,0.807,1.0,华立股份,其他建材Ⅲ
2026-06-02,2026-06-03,2026-06-04,466.3218,452.3321,2,止损,-3.0,-3.15,2.325,-5.971,False,002130,0.784,1.0,沃尔核材,其他电子Ⅲ
2026-06-02,2026-06-03,2026-06-08,22.2193,21.5527,4,止损,-3.0,-3.15,2.5,-6.818,False,002638,0.808,1.0,勤上股份,照明设备Ⅲ
2026-06-02,2026-06-03,2026-06-04,6.3852,6.1936,2,止损,-3.0,-3.15,2.018,-4.22,False,601619,0.788,1.0,嘉泽新能,风力发电
2026-06-02,2026-06-03,2026-06-04,27.5297,26.7038,2,止损,-3.0,-3.15,0.27,-3.784,False,000558,0.8,1.0,天府文旅,旅游综合
2026-06-02,2026-06-03,2026-06-04,43.6406,50.1867,2,止盈,15.0,14.85,15.664,-1.389,False,600505,0.884,1.0,西昌电力,电能综合服务
2026-06-02,2026-06-03,2026-06-08,19.822,19.2273,4,止损,-3.0,-3.15,2.529,-5.057,False,002145,0.797,0.87,钛能化学,钛白粉
2026-06-02,2026-06-03,2026-06-12,9.0592,9.4047,8,到期,3.814,3.664,8.616,-2.825,False,600909,0.9,1.0,华安证券,证券Ⅲ
2026-06-03,2026-06-04,2026-06-08,55.2514,53.5939,3,止损,-3.0,-3.15,1.237,-4.064,False,002367,0.797,0.87,康力电梯,楼宇设备
2026-06-03,2026-06-04,2026-06-04,111.1497,107.8152,1,止损,-3.0,-3.15,2.703,-3.378,False,000402,0.81,1.0,金 融 街,商业地产
2026-06-03,2026-06-04,2026-06-11,50.3529,48.8424,6,止损,-3.0,-3.15,4.807,-5.712,False,603529,0.797,1.0,爱玛科技,其他运输设备
2026-06-03,2026-06-04,2026-06-05,56.1543,54.4697,2,止损,-3.0,-3.15,5.111,-3.237,False,002516,0.797,1.0,旷达科技,车身附件及饰件
2026-06-03,2026-06-04,2026-06-08,28.1708,32.3964,3,止盈,15.0,14.85,24.599,-0.535,False,000517,0.807,1.0,荣安地产,住宅开发
2026-06-03,2026-06-04,2026-06-05,94.2551,91.4274,2,止损,-3.0,-3.15,1.107,-3.478,False,600559,0.797,1.0,老白干酒,白酒Ⅲ
2026-06-03,2026-06-04,2026-06-09,4.3844,4.2529,4,止损,-3.0,-3.15,4.082,-6.803,False,000882,0.89,1.0,华联股份,商业物业经营
2026-06-03,2026-06-04,2026-06-09,71.7004,69.5494,4,止损,-3.0,-3.15,4.034,-3.191,False,002438,0.781,1.0,江苏神通,金属制品
2026-06-03,2026-06-04,2026-06-08,31.7973,30.8434,3,止损,-3.0,-3.15,2.575,-5.15,False,600266,0.794,1.0,城建发展,住宅开发
2026-06-03,2026-06-04,2026-06-09,15.3022,14.8431,4,止损,-3.0,-3.15,3.937,-3.15,False,002146,0.781,1.0,荣盛发展,住宅开发
2026-06-03,2026-06-04,2026-06-09,479.0153,464.6448,4,止损,-3.0,-3.15,10.925,-4.045,False,600563,0.79,1.0,法拉电子,被动元件
2026-06-03,2026-06-04,2026-06-05,83.7105,81.1992,2,止损,-3.0,-3.15,1.241,-4.866,False,603383,0.794,1.0,顶点软件,垂直应用软件
2026-06-04,2026-06-05,2026-06-09,21.2897,20.6511,3,止损,-3.0,-3.15,10.456,-6.464,False,000966,0.81,1.0,长源电力,火力发电
2026-06-04,2026-06-05,2026-06-05,59.0946,57.3217,1,止损,-3.0,-3.15,2.069,-3.356,False,000878,0.794,1.0,云南铜业,铜
2026-06-04,2026-06-05,2026-06-05,86.9128,84.3054,1,止损,-3.0,-3.15,0.0,-7.06,False,603701,1.0,1.0,德宏股份,底盘与发动机系统
2026-06-04,2026-06-05,2026-06-08,78.5725,76.2154,2,止损,-3.0,-3.15,2.179,-4.843,False,600575,0.81,1.0,淮河能源,火力发电
2026-06-04,2026-06-05,2026-06-08,117.5923,114.0645,2,止损,-3.0,-3.15,2.353,-9.559,False,000758,0.804,1.0,中色股份,铅锌
2026-06-05,2026-06-08,2026-06-09,53.0885,51.4958,2,止损,-3.0,-3.15,1.519,-4.176,False,000737,0.72,1.0,北方铜业,铜
2026-06-05,2026-06-08,2026-06-08,24.4686,23.7345,1,止损,-3.0,-3.15,1.538,-4.808,False,002479,0.774,1.0,富春环保,热力服务
2026-06-05,2026-06-08,2026-06-09,19.9523,19.3537,2,止损,-3.0,-3.15,1.954,-3.73,False,002483,0.796,1.0,润邦股份,能源及重型设备
2026-06-05,2026-06-08,2026-06-16,16.7267,19.2357,7,止盈,15.0,14.85,18.108,-2.432,False,002263,0.796,1.0,大东南,膜材料
2026-06-05,2026-06-08,2026-06-12,51.9322,59.722,5,止盈,15.0,14.85,18.587,0.0,False,600397,0.9,1.0,江钨装备,能源及重型设备
2026-06-08,2026-06-09,2026-06-09,17.0459,16.5345,1,止损,-3.0,-3.15,1.806,-7.389,False,002678,0.816,1.0,珠江钢琴,娱乐用品
2026-06-08,2026-06-09,2026-06-11,83.5541,81.0474,3,止损,-3.0,-3.15,0.89,-4.95,False,600261,0.796,1.0,阳光照明,照明设备Ⅲ
2026-06-08,2026-06-09,2026-06-09,392.4466,380.6732,1,止损,-3.0,-3.15,2.484,-5.28,False,600256,0.721,1.0,广汇能源,动力煤
2026-06-08,2026-06-09,2026-06-18,92.6264,92.6504,8,到期,0.026,-0.124,5.371,-2.21,False,002605,0.796,1.0,姚记科技,游戏Ⅲ
2026-06-08,2026-06-09,2026-06-18,35.8392,41.2151,8,止盈,15.0,14.85,15.557,-2.129,False,603072,0.884,1.0,天和磁材,磁性材料
2026-06-08,2026-06-09,2026-06-12,61.0951,70.2593,4,止盈,15.0,14.85,15.648,-1.97,False,002937,0.808,1.0,兴瑞科技,汽车电子电气系统
2026-06-08,2026-06-09,2026-06-09,167.9055,162.8684,1,止损,-3.0,-3.15,0.209,-3.244,False,600529,0.801,0.87,山东药玻,医疗耗材
2026-06-08,2026-06-09,2026-06-10,109.5533,106.2667,2,止损,-3.0,-3.15,3.017,-6.592,False,002334,0.906,1.0,英威腾,工控设备
2026-06-08,2026-06-09,2026-06-09,28.0572,27.2155,1,止损,-3.0,-3.15,1.385,-3.165,False,603327,0.784,1.0,福蓉科技,消费电子零部件及组装
2026-06-08,2026-06-09,2026-06-09,8.0697,7.8276,1,止损,-3.0,-3.15,0.0,-3.939,False,601008,0.79,1.0,连云港,港口
2026-06-08,2026-06-09,2026-06-09,93.3781,90.5767,1,止损,-3.0,-3.15,8.656,-4.176,False,603588,0.794,1.0,高能环境,固废治理
2026-06-10,2026-06-11,2026-06-11,40.513,39.2976,1,止损,-3.0,-3.15,0.335,-5.204,False,605319,0.816,1.0,无锡振华,其他汽车零部件
2026-06-10,2026-06-11,2026-06-11,130.6808,126.7604,1,止损,-3.0,-3.15,2.812,-3.043,False,002326,0.784,1.0,永太科技,氟化工
2026-06-10,2026-06-11,2026-06-11,52.3975,50.8256,1,止损,-3.0,-3.15,0.945,-4.582,False,002624,0.814,0.87,完美世界,游戏Ⅲ
2026-06-10,2026-06-11,2026-06-11,199.4194,193.4368,1,止损,-3.0,-3.15,0.619,-3.095,False,000887,0.81,1.0,中鼎股份,其他汽车零部件
2026-06-10,2026-06-11,2026-06-11,152.6764,148.0961,1,止损,-3.0,-3.15,1.675,-3.11,False,000012,0.784,1.0,南  玻Ａ,玻璃制造
2026-06-11,2026-06-12,2026-06-22,19.4053,22.3162,6,止盈,15.0,14.85,17.689,-1.651,False,002145,0.81,1.0,钛能化学,钛白粉
2026-06-11,2026-06-12,2026-06-17,315.334,305.874,4,止损,-3.0,-3.15,3.228,-4.771,False,600132,0.797,1.0,重庆啤酒,啤酒
2026-06-11,2026-06-12,2026-06-24,50.4297,50.7091,8,到期,0.554,0.404,4.063,-2.124,False,600054,0.79,1.0,黄山旅游,自然景区
2026-06-11,2026-06-12,2026-06-18,65.325,63.3653,5,止损,-3.0,-3.15,4.283,-3.724,False,002707,0.796,1.0,众信旅游,旅游综合
2026-06-12,2026-06-15,2026-06-16,49.7591,48.2664,2,止损,-3.0,-3.15,0.302,-5.187,False,600012,0.807,1.0,皖通高速,高速公路
2026-06-15,2026-06-16,2026-06-17,148.0469,143.6055,2,止损,-3.0,-3.15,1.714,-3.771,False,601699,0.811,1.0,潞安环能,焦煤
2026-06-15,2026-06-16,2026-06-17,59.567,57.78,2,止损,-3.0,-3.15,2.9,-6.0,False,002068,0.775,1.0,黑猫股份,炭黑
2026-06-15,2026-06-16,2026-06-16,27.6642,26.8342,1,止损,-3.0,-3.15,0.382,-3.053,False,600997,0.797,0.87,开滦股份,焦炭Ⅲ
2026-06-15,2026-06-16,2026-06-18,50.3343,48.8243,3,止损,-3.0,-3.15,2.551,-3.606,False,002695,0.814,1.0,煌上煌,熟食
2026-06-15,2026-06-16,2026-06-18,142.3673,138.0963,3,止损,-3.0,-3.15,1.628,-5.814,False,000829,0.72,1.0,天音控股,专业连锁Ⅲ
2026-06-16,2026-06-17,2026-06-22,22.6584,26.0572,3,止盈,15.0,14.85,24.227,-1.325,False,002674,0.794,1.0,兴业科技,辅料
2026-06-16,2026-06-17,2026-06-18,53.0161,51.4256,2,止损,-3.0,-3.15,0.587,-3.327,False,000957,0.796,1.0,中通客车,商用载客车
2026-06-16,2026-06-17,2026-06-24,26.6079,30.5991,5,止盈,15.0,14.85,15.582,-0.342,False,603386,0.801,1.0,骏亚科技,印制电路板
2026-06-16,2026-06-17,2026-06-18,16.4417,15.9485,2,止损,-3.0,-3.15,1.988,-11.366,False,603212,0.724,1.0,赛伍技术,光伏辅材
2026-06-16,2026-06-17,2026-06-17,114.9083,111.461,1,止损,-3.0,-3.15,3.741,-3.604,False,000951,0.797,1.0,中国重汽,商用载货车
2026-06-17,2026-06-18,2026-06-22,126.0845,122.3019,2,止损,-3.0,-3.15,3.338,-3.577,False,002832,0.81,1.0,比音勒芬,非运动服装
2026-06-17,2026-06-18,2026-06-22,33.2064,32.2102,2,止损,-3.0,-3.15,6.416,-4.096,False,600230,0.797,0.87,沧州大化,聚氨酯
2026-06-17,2026-06-18,2026-06-22,50.1174,48.6139,2,止损,-3.0,-3.15,5.997,-4.517,False,603876,0.89,1.0,鼎胜新材,铝
2026-06-17,2026-06-18,2026-06-18,11.7057,11.3545,1,止损,-3.0,-3.15,0.301,-6.526,False,603058,0.781,1.0,永吉股份,纸包装
2026-06-17,2026-06-18,2026-06-22,16.0204,15.5398,2,止损,-3.0,-3.15,1.158,-4.823,False,001208,0.791,1.0,华菱线缆,线缆部件及其他
2026-06-17,2026-06-18,2026-06-26,59.9751,58.1758,6,止损,-3.0,-3.15,9.025,-7.076,False,600292,0.798,0.87,电投水电,水力发电
2026-06-17,2026-06-18,2026-06-18,155.7126,151.0412,1,止损,-3.0,-3.15,1.099,-3.692,False,002497,0.784,1.0,雅化集团,民爆制品
2026-06-17,2026-06-18,2026-06-25,182.9527,177.4642,5,止损,-3.0,-3.15,6.622,-4.73,False,002340,0.791,1.0,格林美,电池化学品
